to-catch	1	0	4	7	9	1	0	4	7	9
io-devic	0	5	0	4	15	0	5	0	4	16
in-colleg	0	0	1	2	12	0	0	1	2	12
bright-screen	0	2	5	1	9	0	2	5	1	9
facebook-or	1	2	2	0	6	1	2	2	0	6
great-buy	1	0	0	11	60	1	0	0	11	63
edit-or	0	0	0	8	3	0	0	0	8	3
addon	0	1	0	11	1	0	1	0	11	1
dislik	0	2	2	8	7	0	2	2	9	7
silk	0	1	0	2	10	0	1	0	2	10
tote-around	0	0	0	5	7	0	0	0	5	7
drop-the	13	4	3	0	8	13	4	5	0	14
experi-the	4	0	1	3	3	4	0	1	3	3
person-to	3	0	6	5	2	3	0	6	5	2
sing	0	0	2	5	5	0	0	2	5	5
is-low	4	1	0	2	4	6	1	0	2	4
choos-to	0	0	2	5	16	0	0	2	5	23
respons-time	0	0	5	4	3	0	0	5	4	3
movi-i	0	2	2	4	5	0	2	2	4	5
i-held	0	0	0	3	16	0	0	0	3	16
the-microsd	1	0	1	3	8	1	0	1	3	8
appl-announc	0	0	0	0	15	0	0	0	0	15
the-facebook	0	2	8	1	0	0	2	8	1	0
occas	4	2	5	0	8	4	2	5	0	8
probabl-buy	0	0	2	5	4	0	0	2	5	4
heat-problem	0	0	9	0	19	0	0	18	0	19
solid-feel	1	0	8	3	4	1	0	8	3	4
is-limit	0	1	4	5	9	0	1	4	5	9
find-one	6	1	3	0	6	6	1	3	0	6
screen-than	0	0	1	6	4	0	0	1	6	4
of-issu	1	2	0	6	4	2	2	0	7	4
screen-that	3	0	3	1	10	3	0	3	1	10
the-motorola	0	0	3	1	8	0	0	3	1	10
limit-of	0	0	0	3	9	0	0	0	3	9
crisper	1	0	1	0	16	1	0	1	0	16
a-wast	21	7	5	0	7	21	7	5	0	7
llego	5	3	0	0	11	5	3	0	0	11
one-side	3	0	1	5	2	3	0	1	5	2
more-storag	0	0	3	7	10	0	0	3	7	13
tough	0	4	3	4	12	0	4	3	4	12
the-secur	2	0	0	4	6	2	0	0	4	6
idevic	0	0	0	6	15	0	0	0	16	24
the-manual	1	2	1	0	11	1	2	3	0	14
money-back	23	6	2	0	1	30	6	2	0	1
allow-to	5	1	0	2	5	5	1	0	2	5
hold-a	9	8	9	0	6	14	8	9	0	6
was-instal	1	0	2	6	3	1	0	2	6	3
bewar-of	21	1	0	1	6	26	1	0	1	6
charm	0	0	2	1	20	0	0	2	1	20
chart	4	0	1	4	8	4	0	1	12	8
phenomen	0	0	0	0	22	0	0	0	0	44
was-bought	0	0	0	5	21	0	0	0	5	21
the-serial	14	0	1	2	2	14	0	1	3	2
it-predecessor	0	0	6	1	5	0	0	18	1	5
scam	16	1	0	1	6	23	1	0	2	6
other-NUM	0	0	1	6	18	0	0	1	6	18
headphon-jack	1	0	5	4	16	1	0	10	4	17
notic-it	0	1	11	10	14	0	1	11	10	15
notic-is	6	1	0	0	9	6	1	0	0	9
side-is	0	0	1	3	11	0	0	1	3	11
is-set	0	0	0	1	24	0	0	0	1	24
of-info	0	0	0	3	8	0	0	0	3	8
read-about	1	5	0	6	11	1	5	0	6	13
