with-moder	2	7	5	31	68	2	7	5	31	69
con-for	0	8	6	19	37	0	8	6	22	46
write-note	2	7	18	36	99	2	9	18	36	104
in-time	35	10	35	71	263	38	10	44	71	269
of-song	5	1	2	5	36	5	1	3	5	41
s-power	9	3	9	17	35	9	3	9	18	35
leav-this	8	3	3	6	15	8	3	3	6	15
for-itun	6	1	4	9	15	6	1	4	9	15
tri-netflix	1	3	8	3	13	1	3	8	3	13
ninja	17	3	9	51	113	18	3	12	51	130
sideload-app	7	0	5	27	76	7	0	9	31	78
brows-is	15	25	26	73	199	18	25	26	73	200
stereo-separ	4	0	0	10	12	4	0	0	10	14
my-pc	66	44	46	119	462	68	53	48	136	508
memori-slot	2	6	11	22	45	3	6	11	22	49
no-eye	0	0	3	4	23	0	0	3	4	23
not-total	5	0	3	6	38	5	0	3	6	38
high-res	2	2	7	23	41	2	2	7	29	43
